Players,Teams,Goals scored,Total shots,Shots on Target,Assists,Interceptions,Crosses,Fouls committed,Offsides,Time Played
Koke,Atlético,0.0,0.14285714285714285,0.25,0.0,0.2,0.16,0.0,0.0,0.782608695652174
Griezmann,Atlético,0.0,0.14285714285714285,0.5,0.0,0.1,0.0,0.14285714285714285,0.0,0.782608695652174
Óliver Torres,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.782608695652174
Gabi,Atlético,0.0,0.07142857142857142,0.25,0.0,0.2,0.24,0.14285714285714285,0.0,0.782608695652174
Savić,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.782608695652174
Saúl Ñíguez,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434782608695653
Juanfran,Atlético,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.782608695652174
Vietto,Atlético,0.0,0.07142857142857142,0.25,0.0,0.0,0.0,0.0,0.14285714285714285,0.5304347826086957
"Moyà
 (GK)",Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kranevitter,Atlético,0.0,0.14285714285714285,0.0,0.0,0.1,0.08,0.14285714285714285,0.0,0.0
Torres,Atlético,0.0,0.14285714285714285,0.0,0.0,0.0,0.04,0.0,0.0,0.25217391304347825
Fernández,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Correa,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391304347826087
Gámez,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giménez,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Simeone,Atlético(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Shovkovskiy
 (GK)",Dynamo Kyiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Danilo Silva,Dynamo Kyiv,0.0,0.07142857142857142,0.0,0.0,0.1,0.08,0.14285714285714285,0.14285714285714285,0.5739130434782609
Dragović,Dynamo Kyiv,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.782608695652174
Yarmolenko,Dynamo Kyiv,0.0,0.14285714285714285,0.25,0.0,0.0,0.36,0.0,0.0,0.782608695652174
Rybalka,Dynamo Kyiv,0.0,0.0,0.0,0.0,0.5,0.0,0.2857142857142857,0.0,0.782608695652174
Garmash,Dynamo Kyiv,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.26956521739130435
Vida,Dynamo Kyiv,0.0,0.0,0.0,0.0,0.2,0.04,0.42857142857142855,0.0,0.782608695652174
González,Dynamo Kyiv,0.0,0.07142857142857142,0.0,0.0,0.0,0.16,0.5714285714285714,0.0,0.782608695652174
Buyalskiy,Dynamo Kyiv,0.25,0.21428571428571427,0.5,0.0,0.1,0.0,0.14285714285714285,0.0,0.782608695652174
Khacheridi,Dynamo Kyiv,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.782608695652174
Teodorczyk,Dynamo Kyiv,0.0,0.14285714285714285,0.0,0.0,0.1,0.0,0.0,0.14285714285714285,0.4
"Rudko
 (GK)",Dynamo Kyiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Veloso,Dynamo Kyiv,0.0,0.14285714285714285,0.0,0.0,0.2,0.04,0.2857142857142857,0.0,0.5130434782608696
Petrović,Dynamo Kyiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Júnior Moraes,Dynamo Kyiv,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3826086956521739
Korzun,Dynamo Kyiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gusev,Dynamo Kyiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Makarenko,Dynamo Kyiv,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.20869565217391306
Serhiy Rebrov,Dynamo Kyiv(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hart
 (GK)",Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Sagna,Man. City,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.782608695652174
Kompany,Man. City,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.782608695652174
Fernando,Man. City,0.0,0.07142857142857142,0.0,0.0,0.2,0.0,0.2857142857142857,0.0,0.782608695652174
Sterling,Man. City,0.0,0.07142857142857142,0.0,0.3333333333333333,0.1,0.2,0.0,0.0,0.782608695652174
Agüero,Man. City,0.25,0.21428571428571427,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.782608695652174
David Silva,Man. City,0.25,0.14285714285714285,0.25,0.0,0.0,0.16,0.2857142857142857,0.0,0.782608695652174
Clichy,Man. City,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.782608695652174
Fernandinho,Man. City,0.0,0.07142857142857142,0.0,0.3333333333333333,0.0,0.04,0.42857142857142855,0.14285714285714285,0.782608695652174
Otamendi,Man. City,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.14285714285714285,0.0,0.782608695652174
Touré,Man. City,0.25,0.2857142857142857,0.75,0.3333333333333333,0.1,0.0,0.14285714285714285,0.0,0.782608695652174
"Caballero
 (GK)",Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zabaleta,Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kolarov,Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mangala,Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demichelis,Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iheanacho,Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. García,Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Pellegrini,Man. City(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Buffon
 (GK)",Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Khedira,Juventus,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.6
Marchisio,Juventus,0.0,0.0,0.0,0.0,0.4,0.04,0.0,0.0,0.4
Pogba,Juventus,0.0,0.14285714285714285,0.0,0.0,0.2,0.04,0.42857142857142855,0.0,0.782608695652174
Barzagli,Juventus,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.782608695652174
Cuadrado,Juventus,0.0,0.07142857142857142,0.25,0.0,0.1,0.12,0.2857142857142857,0.0,0.782608695652174
Mandžukić,Juventus,0.0,0.14285714285714285,0.25,0.3333333333333333,0.1,0.0,0.42857142857142855,0.0,0.782608695652174
Bonucci,Juventus,0.0,0.14285714285714285,0.5,0.0,0.4,0.0,0.0,0.0,0.782608695652174
Dybala,Juventus,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783
Lichtsteiner,Juventus,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.782608695652174
Evra,Juventus,0.0,0.0,0.0,0.0,0.1,0.04,0.14285714285714285,0.0,0.782608695652174
"Neto
 (GK)",Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zaza,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morata,Juventus,0.0,0.07142857142857142,0.25,0.3333333333333333,0.0,0.04,0.14285714285714285,0.0,0.13043478260869565
Hernanes,Juventus,0.0,0.0,0.0,0.0,0.30000000000000004,0.04,0.14285714285714285,0.0,0.3826086956521739
Rugani,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sturaro,Juventus,0.25,0.07142857142857142,0.25,0.0,0.1,0.0,0.0,0.0,0.1826086956521739
Pereyra,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massimiliano Allegri,Juventus(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Neuer
 (GK)",Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Thiago Alcántara,Bayern,0.0,0.0,0.0,0.0,0.2,0.16,0.2857142857142857,0.0,0.782608695652174
Lewandowski,Bayern,0.0,0.21428571428571427,0.25,0.0,0.1,0.08,0.7142857142857142,0.0,0.782608695652174
Robben,Bayern,0.25,0.2857142857142857,0.25,0.0,0.1,0.16,0.14285714285714285,0.0,0.782608695652174
Douglas Costa,Bayern,0.0,0.07142857142857142,0.0,0.0,0.2,0.4,0.2857142857142857,0.0,0.7304347826086957
Bernat,Bayern,0.0,0.07142857142857142,0.25,0.0,0.1,0.04,0.14285714285714285,0.0,0.6434782608695653
Lahm,Bayern,0.0,0.0,0.0,0.0,0.1,0.12,0.2857142857142857,0.0,0.782608695652174
Vidal,Bayern,0.0,0.07142857142857142,0.25,0.0,0.4,0.0,0.14285714285714285,0.0,0.782608695652174
Müller,Bayern,0.25,0.07142857142857142,0.25,0.0,0.1,0.2,0.5714285714285714,0.0,0.782608695652174
Alaba,Bayern,0.0,0.07142857142857142,0.0,0.0,0.2,0.04,0.0,0.0,0.782608695652174
Kimmich,Bayern,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.782608695652174
"Ulreich
 (GK)",Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benatia,Bayern,0.0,0.07142857142857142,0.0,0.0,0.2,0.0,0.0,0.0,0.1391304347826087
Ribéry,Bayern,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.052173913043478265
Rafinha,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xabi Alonso,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Götze,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coman,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josep Guardiola,Bayern(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mertesacker,Arsenal,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.782608695652174
Koscielny,Arsenal,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.2857142857142857,0.0,0.782608695652174
Özil,Arsenal,0.0,0.0,0.0,0.0,0.0,0.16,0.14285714285714285,0.0,0.782608695652174
Giroud,Arsenal,0.0,0.07142857142857142,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.6260869565217392
Oxlade-Chamberlain,Arsenal,0.0,0.07142857142857142,0.25,0.0,0.2,0.04,0.14285714285714285,0.2857142857142857,0.43478260869565216
Ramsey,Arsenal,0.0,0.21428571428571427,0.25,0.0,0.1,0.0,0.14285714285714285,0.0,0.782608695652174
Alexis Sánchez,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Monreal,Arsenal,0.0,0.0,0.0,0.0,0.30000000000000004,0.12,0.14285714285714285,0.0,0.782608695652174
Bellerín,Arsenal,0.0,0.07142857142857142,0.0,0.0,0.1,0.04,0.14285714285714285,0.0,0.782608695652174
"Čech
 (GK)",Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Coquelin,Arsenal,0.0,0.0,0.0,0.0,0.0,0.04,0.2857142857142857,0.0,0.7130434782608696
"Ospina
 (GK)",Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibbs,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walcott,Arsenal,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.14285714285714285,0.34782608695652173
Flamini,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.06956521739130435
Chambers,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Welbeck,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.1565217391304348
Campbell,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsène Wenger,Arsenal(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ter Stegen
 (GK)",Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Piqué,Barcelona,0.0,0.0,0.0,0.0,0.2,0.0,0.2857142857142857,0.0,0.782608695652174
Rakitić,Barcelona,0.0,0.07142857142857142,0.0,0.0,0.0,0.04,0.42857142857142855,0.0,0.782608695652174
Sergio Busquets,Barcelona,0.0,0.0,0.0,0.0,0.2,0.0,0.2857142857142857,0.0,0.782608695652174
Dani Alves,Barcelona,0.0,0.0,0.0,0.0,0.4,0.24,0.14285714285714285,0.14285714285714285,0.782608695652174
Iniesta,Barcelona,0.0,0.07142857142857142,0.0,0.0,0.0,0.08,0.0,0.0,0.782608695652174
Luis Suárez,Barcelona,0.0,0.2857142857142857,0.0,0.0,0.0,0.12,0.14285714285714285,0.0,0.782608695652174
Messi,Barcelona,0.5,0.42857142857142855,0.5,0.0,0.0,0.08,0.14285714285714285,0.0,0.782608695652174
Neymar,Barcelona,0.0,0.21428571428571427,0.5,0.3333333333333333,0.0,0.16,0.2857142857142857,0.0,0.782608695652174
Mascherano,Barcelona,0.0,0.0,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,0.782608695652174
Jordi Alba,Barcelona,0.0,0.0,0.0,0.0,0.2,0.12,0.14285714285714285,0.0,0.782608695652174
"Bravo
 (GK)",Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Munir,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergi Roberto,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adriano,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleix Vidal,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermaelen,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathieu,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Enrique,Barcelona(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Szczęsny
 (GK)",Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Rüdiger,Roma,0.0,0.0,0.0,0.0,0.1,0.04,0.14285714285714285,0.0,0.782608695652174
Digne,Roma,0.0,0.0,0.0,0.0,0.4,0.08,0.42857142857142855,0.0,0.782608695652174
Nainggolan,Roma,0.0,0.07142857142857142,0.0,0.0,0.1,0.04,0.14285714285714285,0.0,0.782608695652174
Perotti,Roma,0.0,0.07142857142857142,0.0,0.0,0.2,0.12,0.0,0.0,0.782608695652174
Salah,Roma,0.0,0.14285714285714285,0.25,0.0,0.1,0.0,0.2857142857142857,0.14285714285714285,0.782608695652174
Pjanić,Roma,0.0,0.07142857142857142,0.0,0.0,0.2,0.2,0.14285714285714285,0.0,0.782608695652174
Vainqueur,Roma,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.42857142857142855,0.0,0.6695652173913044
El Shaarawy,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5565217391304348
Florenzi,Roma,0.0,0.07142857142857142,0.25,0.0,0.5,0.2,0.0,0.0,0.7565217391304347
Manolas,Roma,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.0,0.0,0.782608695652174
Džeko,Roma,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Totti,Roma,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.782608695652174
Maicon,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Falqué,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
De Rossi,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Keita,Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
"De Sanctis
 (GK)",Roma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano Spalletti,Roma(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Navas
 (GK)",Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Varane,Real Madrid,0.0,0.07142857142857142,0.25,0.0,0.30000000000000004,0.16,0.0,0.0,0.782608695652174
Ramos,Real Madrid,0.0,0.07142857142857142,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,0.782608695652174
Ronaldo,Real Madrid,0.25,0.42857142857142855,0.25,0.0,0.0,0.12,0.14285714285714285,0.0,0.7739130434782608
Kroos,Real Madrid,0.0,0.0,0.0,0.0,0.1,0.12,0.2857142857142857,0.0,0.782608695652174
Benzema,Real Madrid,0.0,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,0.782608695652174
James Rodríguez,Real Madrid,0.0,0.14285714285714285,0.0,0.0,0.0,0.2,0.14285714285714285,0.0,0.7130434782608696
Marcelo,Real Madrid,0.0,0.07142857142857142,0.0,0.3333333333333333,0.1,0.16,0.0,0.14285714285714285,0.782608695652174
Carvajal,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Modrić,Real Madrid,0.0,0.0,0.0,0.3333333333333333,0.0,0.08,0.0,0.0,0.782608695652174
Isco,Real Madrid,0.0,0.07142857142857142,0.0,0.0,0.1,0.04,0.0,0.0,0.5565217391304348
"Casilla
 (GK)",Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Casemiro,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044
Kovačić,Real Madrid,0.0,0.0,0.0,0.0,0.1,0.0,0.2857142857142857,0.0,0.22608695652173913
Lucas Vázquez,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesé,Real Madrid,0.25,0.07142857142857142,0.25,0.0,0.0,0.0,0.2857142857142857,0.0,0.06956521739130435
Danilo,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zinédine Zidane,Real Madrid(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sels
 (GK)",Gent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Depoitre,Gent,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.6956521739130435
Renato Neto,Gent,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.14285714285714285,0.0,0.782608695652174
S. Mitrović,Gent,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.782608695652174
Kums,Gent,0.25,0.14285714285714285,0.25,0.0,0.1,0.12,0.5714285714285714,0.0,0.782608695652174
Dejaegere,Gent,0.0,0.14285714285714285,0.25,0.3333333333333333,0.0,0.12,0.5714285714285714,0.0,0.782608695652174
Asare,Gent,0.0,0.07142857142857142,0.25,0.0,0.30000000000000004,0.04,0.0,0.0,0.782608695652174
L. Nielsen,Gent,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.2857142857142857,0.0,0.782608695652174
Simon,Gent,0.0,0.07142857142857142,0.0,0.0,0.2,0.12,0.0,0.0,0.5217391304347826
Foket,Gent,0.0,0.14285714285714285,0.25,0.0,0.0,0.12,0.0,0.0,0.782608695652174
Milicevic,Gent,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.5304347826086957
"Vandenbussche
 (GK)",Gent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafinha,Gent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Coulibaly,Gent,0.25,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.14285714285714285,0.08695652173913043
Matton,Gent,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2608695652173913
Saief,Gent,0.0,0.07142857142857142,0.0,0.3333333333333333,0.1,0.12,0.0,0.0,0.25217391304347825
Deaux,Gent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gershon,Gent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hein Vanhaezebrouck,Gent(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Casteels
 (GK)",Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Vieirinha,Wolfsburg,0.0,0.07142857142857142,0.0,0.3333333333333333,0.1,0.12,0.2857142857142857,0.0,0.6956521739130435
Draxler,Wolfsburg,0.5,0.2857142857142857,0.5,0.0,0.30000000000000004,0.04,0.2857142857142857,0.0,0.782608695652174
Kruse,Wolfsburg,0.25,0.2857142857142857,0.5,0.0,0.0,0.04,0.0,0.0,0.782608695652174
Träsch,Wolfsburg,0.0,0.14285714285714285,0.0,0.3333333333333333,0.2,0.04,0.0,0.0,0.782608695652174
Dante,Wolfsburg,0.0,0.0,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,0.782608695652174
Luiz Gustavo,Wolfsburg,0.0,0.14285714285714285,0.0,0.0,0.30000000000000004,0.0,0.8571428571428571,0.0,0.782608695652174
Jung,Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.12,0.14285714285714285,0.0,0.782608695652174
Arnold,Wolfsburg,0.0,0.14285714285714285,0.0,0.0,0.1,0.0,0.2857142857142857,0.0,0.782608695652174
Knoche,Wolfsburg,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.782608695652174
Rodríguez,Wolfsburg,0.0,0.0,0.0,0.0,0.2,0.04,0.42857142857142855,0.0,0.782608695652174
"Grün
 (GK)",Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Klinger
 (GK)",Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schäfer,Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
Henrique,Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schürrle,Wolfsburg,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Putaro,Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azzaoui,Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dieter Hecking,Wolfsburg(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Trapp
 (GK)",Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Thiago Silva,Paris,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.42857142857142855,0.0,0.782608695652174
Marquinhos,Paris,0.0,0.14285714285714285,0.0,0.0,0.2,0.2,0.2857142857142857,0.0,0.782608695652174
Verratti,Paris,0.0,0.07142857142857142,0.25,0.0,0.0,0.04,0.14285714285714285,0.0,0.7043478260869566
Moura,Paris,0.0,0.21428571428571427,0.25,0.0,0.1,0.16,0.2857142857142857,0.0,0.6434782608695653
Thiago Motta,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.782608695652174
Ibrahimović,Paris,0.25,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.782608695652174
Di María,Paris,0.0,0.2857142857142857,0.5,0.3333333333333333,0.1,0.48,0.0,0.0,0.782608695652174
Matuidi,Paris,0.0,0.07142857142857142,0.0,0.0,0.1,0.08,0.2857142857142857,0.0,0.7043478260869566
Maxwell,Paris,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.782608695652174
David Luiz,Paris,0.0,0.0,0.0,0.0,0.30000000000000004,0.04,0.14285714285714285,0.0,0.782608695652174
"Sirigu
 (GK)",Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stambouli,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cavani,Paris,0.25,0.07142857142857142,0.25,0.0,0.1,0.0,0.14285714285714285,0.0,0.1391304347826087
Kurzawa,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Van der Wiel,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rabiot,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782608695652174
Pastore,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782608695652174
Laurent Blanc,Paris(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Courtois
 (GK)",Chelsea,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.782608695652174
Ivanović,Chelsea,0.0,0.07142857142857142,0.0,0.0,0.1,0.04,0.0,0.14285714285714285,0.782608695652174
Fàbregas,Chelsea,0.0,0.07142857142857142,0.0,0.0,0.30000000000000004,0.0,0.14285714285714285,0.0,0.782608695652174
Baba,Chelsea,0.0,0.0,0.0,0.0,0.6000000000000001,0.12,0.2857142857142857,0.0,0.782608695652174
E. Hazard,Chelsea,0.0,0.07142857142857142,0.0,0.0,0.30000000000000004,0.04,0.14285714285714285,0.0,0.6173913043478261
Mikel,Chelsea,0.25,0.07142857142857142,0.25,0.0,0.1,0.0,0.14285714285714285,0.0,0.782608695652174
Pedro Rodríguez,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Diego Costa,Chelsea,0.0,0.21428571428571427,0.75,0.3333333333333333,0.1,0.04,0.42857142857142855,0.14285714285714285,0.782608695652174
Willian,Chelsea,0.0,0.07142857142857142,0.0,0.0,0.0,0.2,0.2857142857142857,0.0,0.782608695652174
Cahill,Chelsea,0.0,0.0,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,0.782608695652174
Azpilicueta,Chelsea,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.782608695652174
"Begović
 (GK)",Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oscar,Chelsea,0.0,0.07142857142857142,0.25,0.0,0.1,0.0,0.14285714285714285,0.0,0.16521739130434782
Traoré,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenedy,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rémy,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miazga,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loftus-Cheek,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guus Hiddink,Chelsea(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Júlio César
 (GK)",Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Samaris,Benfica,0.0,0.07142857142857142,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.782608695652174
Gaitán,Benfica,0.0,0.21428571428571427,0.25,0.3333333333333333,0.2,0.28,0.14285714285714285,0.0,0.782608695652174
